pat_no,claim_no,word_ct,char_ct,or_ct,sf_ct,cns_ct,ind_flg,appl_id
3930462,7,24,153,0,0,0,0,
3930462,2,47,248,0,0,0,0,
3930462,9,25,153,0,0,0,0,
3930462,6,15,95,0,0,0,0,
3930462,5,13,82,0,0,0,0,
3930462,11,67,414,0,0,0,0,
3930463,1,179,1119,0,0,0,1,
3930463,3,22,138,0,0,0,0,
3930463,5,35,197,0,0,0,0,
3930463,4,23,139,0,0,0,0,
3930463,2,16,89,0,0,0,0,
3930464,8,100,584,0,0,0,0,
3930464,15,253,1649,0,0,0,1,
3930464,2,58,362,0,0,0,0,
3930464,4,34,229,0,0,0,0,
3930464,7,21,128,0,0,0,0,
3930464,6,27,165,0,0,0,0,
3930464,10,32,228,0,0,0,0,
3930464,1,271,1776,0,0,0,1,
3930464,3,27,160,0,0,0,0,
3930464,13,32,193,0,0,0,0,
3930464,11,35,231,0,0,0,0,
3930464,5,27,173,0,0,0,0,
3930464,14,53,313,0,0,0,0,
3930464,12,31,198,0,0,0,0,
3930464,9,45,322,0,0,0,0,
3930465,1,128,706,0,0,0,1,5541498.0
3930465,2,37,228,0,0,0,0,5541498.0
3930465,7,55,325,0,0,0,0,5541498.0
3930465,3,24,137,0,0,0,0,5541498.0
3930465,5,24,143,0,0,0,0,5541498.0
3930465,6,15,97,0,0,0,0,5541498.0
3930465,8,28,175,0,0,0,0,5541498.0
3930465,9,18,114,0,0,0,0,5541498.0
3930465,4,42,252,0,0,0,0,5541498.0
3930466,2,25,158,0,0,0,0,
3930466,3,24,167,0,0,0,0,
3930466,4,25,178,0,0,0,0,
3930466,1,143,910,0,0,0,1,
3930466,5,28,180,0,0,0,0,
3930471,3,52,344,0,0,0,0,
3930471,5,341,2297,0,0,0,1,
3930471,1,349,2325,0,0,0,1,
3930471,6,594,3924,0,0,0,1,
3930471,2,404,2668,0,0,0,1,
3930471,7,218,1461,0,0,0,1,
3930471,4,157,973,0,0,0,0,
3930475,9,85,538,0,0,0,0,
3930475,10,30,161,0,0,0,0,
3930475,8,254,1526,1,0,0,1,
3930475,5,114,699,0,0,0,0,
3930475,6,47,272,0,0,0,0,
3930475,7,81,482,0,0,0,0,
3930475,3,69,397,0,0,0,0,
3930475,4,108,621,0,0,0,0,
3930475,2,28,155,0,0,0,0,
3930475,1,101,665,0,0,0,1,
3930476,4,24,123,0,0,0,0,
3930476,2,36,203,0,0,0,0,
3930476,5,17,112,0,0,0,0,
3930476,1,218,1342,0,0,0,1,
3930476,3,90,539,0,0,0,0,
3930481,7,19,132,0,0,0,0,
3930481,16,59,351,0,0,0,0,
3930481,11,48,315,0,0,0,0,
3930481,15,14,87,0,0,0,0,
3930481,17,32,225,0,0,0,0,
3930481,1,128,848,0,0,0,1,
3930481,2,22,131,0,0,0,0,
3930481,18,27,189,0,0,0,0,
3930481,20,58,404,0,0,0,0,
3930481,10,22,125,0,0,0,0,
3930481,6,31,199,0,0,0,0,
3930481,4,26,154,0,0,0,0,
3930481,19,34,232,0,0,0,0,
3930481,9,26,165,1,0,0,0,
3930481,5,38,232,0,0,0,0,
3930481,13,32,198,0,0,0,0,
3930481,8,63,442,0,0,0,0,
3930481,12,72,465,0,0,0,0,
3930481,3,181,1156,0,0,0,0,
3930481,14,30,186,0,0,0,0,
3930488,3,17,90,0,0,0,0,
3930488,5,21,106,0,0,0,0,
3930488,1,104,654,0,0,0,1,
3930488,4,28,143,0,0,0,0,
3930488,2,18,102,0,0,0,0,
3930490,1,234,1350,0,0,0,1,
3930490,4,53,324,1,0,0,0,
3930490,7,255,1448,0,0,0,1,
3930490,5,51,285,2,0,0,0,
3930490,2,107,676,0,0,0,0,
3930490,3,63,402,0,0,0,0,
3930490,6,58,348,0,0,0,0,
3930490,8,478,2882,0,0,0,1,
3930491,2,12,58,0,0,0,0,
3930491,1,220,1284,0,0,0,1,
3930492,1,389,2493,0,0,0,1,
3930492,4,60,366,0,0,0,0,
3930492,3,21,127,0,0,0,0,
3930492,2,32,197,0,0,0,0,
3930492,5,36,220,0,0,0,0,
3930497,5,26,144,0,0,0,0,
3930497,10,32,182,0,0,0,0,
3930497,8,26,140,0,0,0,0,
3930497,1,129,852,0,0,0,1,
3930497,4,28,160,0,0,0,0,
3930497,6,16,90,0,0,0,0,
3930497,7,15,83,0,0,0,0,
3930497,3,23,128,0,0,0,0,
3930497,2,33,216,0,0,0,0,
3930497,9,22,127,0,0,0,0,
3930499,6,283,1824,0,0,0,1,
3930499,2,24,146,0,0,0,0,
3930499,5,38,202,0,0,0,0,
3930499,4,46,250,0,0,0,0,
3930499,3,94,550,0,0,0,0,
3930499,1,187,1157,0,0,0,1,
3930500,1,175,1081,0,0,0,1,
3930500,2,36,203,0,0,0,0,
3930500,3,31,183,0,0,0,0,
3930501,3,21,103,0,0,0,0,
3930501,45,26,155,0,0,0,0,
3930501,14,31,156,0,0,0,0,
3930501,25,28,163,0,0,0,0,
3930501,40,39,227,0,0,0,0,
3930501,18,49,279,0,0,0,0,
3930501,32,27,167,0,0,0,0,
3930501,10,26,160,0,0,0,0,
3930501,35,83,488,0,0,0,1,
3930501,33,117,670,0,0,0,1,
3930501,21,44,280,0,0,0,0,
3930501,28,38,216,0,0,0,0,
3930501,17,15,75,0,0,0,0,
3930501,2,16,85,0,0,0,0,
3930501,19,37,212,0,0,0,0,
3930501,12,55,301,0,0,0,0,
3930501,42,101,622,0,0,0,1,
3930501,36,36,201,0,0,0,0,
3930501,1,81,496,0,0,0,1,
3930501,22,16,95,0,0,0,0,
3930501,44,79,517,0,0,0,1,
3930501,7,32,187,0,0,0,0,
3930501,13,160,920,0,0,0,1,
3930501,26,20,110,0,0,0,0,
3930501,5,16,84,0,0,0,0,
3930501,4,22,116,0,0,0,0,
3930501,6,78,451,0,0,0,0,
3930501,16,22,128,0,0,0,0,
3930501,29,38,213,0,0,0,0,
3930501,24,20,107,0,0,0,0,
3930501,15,16,88,0,0,0,0,
3930501,31,29,170,0,0,0,0,
3930501,43,31,186,0,0,0,0,
3930501,37,25,148,0,0,0,0,
3930501,30,65,384,0,0,0,0,
3930501,8,67,382,0,0,0,0,
3930501,34,25,132,0,0,0,0,
3930501,38,33,183,0,0,0,0,
3930501,11,29,162,0,0,0,0,
3930501,23,51,293,0,0,0,0,
3930501,20,36,227,0,0,0,0,
3930501,9,45,250,0,0,0,0,
3930501,39,76,485,0,0,0,1,
3930501,27,31,166,0,0,0,0,
3930501,41,37,205,0,0,0,0,
3930502,1,178,1079,0,0,0,1,
3930502,3,41,240,0,0,0,0,
3930502,2,45,248,0,0,0,0,
3930505,17,59,381,0,0,0,0,5528810.0
3930505,15,24,136,0,0,0,0,5528810.0
3930505,10,85,535,0,0,0,0,5528810.0
3930505,5,94,620,0,0,0,0,5528810.0
3930505,3,93,614,0,0,0,0,5528810.0
3930505,19,43,268,0,0,0,0,5528810.0
3930505,2,31,190,0,0,0,0,5528810.0
3930505,24,30,169,0,0,0,0,5528810.0
3930505,11,48,300,0,0,0,0,5528810.0
3930505,6,25,155,0,0,0,0,5528810.0
3930505,1,139,845,0,0,0,1,5528810.0
3930505,8,21,120,0,0,0,0,5528810.0
3930505,12,78,538,0,0,0,0,5528810.0
3930505,16,73,454,0,0,0,0,5528810.0
3930505,21,30,170,0,0,0,0,5528810.0
3930505,18,73,466,0,0,0,0,5528810.0
3930505,4,61,375,0,0,0,0,5528810.0
3930505,9,65,438,0,0,0,0,5528810.0
3930505,14,83,477,0,0,0,0,5528810.0
3930505,23,28,154,0,0,0,0,5528810.0
3930505,20,117,691,0,0,0,1,5528810.0
3930505,7,44,281,0,0,0,0,5528810.0
3930505,13,25,153,0,0,0,0,5528810.0
3930505,22,18,104,0,0,0,0,5528810.0
3930506,7,42,234,0,0,0,0,
3930506,4,35,202,0,0,0,0,
3930506,3,14,85,0,0,0,0,
3930506,2,15,82,0,0,0,0,
3930506,1,138,880,0,0,0,1,
3930506,6,230,1445,0,0,0,1,
3930506,5,37,218,0,0,0,0,
3930510,3,24,143,0,0,0,0,
3930510,2,24,143,0,0,0,0,
3930510,1,135,808,0,0,0,1,
3930512,5,39,250,0,0,0,0,
3930512,7,27,170,0,0,0,0,
3930512,2,57,362,0,0,0,0,
3930512,6,36,222,0,0,0,0,
3930512,4,54,310,0,0,0,0,
3930512,3,96,547,0,0,0,0,
3930512,1,262,1637,2,0,0,1,
3930512,9,55,339,0,0,0,0,
3930512,8,19,130,0,0,0,0,
3930512,10,36,231,0,0,0,0,
3930514,3,14,78,0,0,0,0,
3930514,4,12,68,0,0,0,0,
3930514,1,197,1171,0,0,0,1,
3930514,2,22,108,0,0,0,0,
3930515,1,249,1569,0,0,0,1,
3930515,8,38,197,0,0,0,0,
3930515,4,37,210,0,0,0,0,
3930515,16,29,156,0,0,0,0,
3930515,5,37,217,0,0,0,0,
3930515,9,41,218,0,0,0,0,
3930515,2,37,209,0,0,0,0,
3930515,6,44,244,0,0,0,0,
3930515,14,36,212,0,0,0,0,
3930515,13,36,205,0,0,0,0,
3930515,17,38,194,0,0,0,0,
3930515,10,249,1552,0,0,0,1,
3930515,15,43,239,0,0,0,0,
3930515,11,36,204,0,0,0,0,
3930515,7,30,161,0,0,0,0,
3930515,3,34,197,0,0,0,0,
3930515,12,33,192,0,0,0,0,
3930515,18,40,213,0,0,0,0,
3930521,6,58,359,0,0,0,0,
3930521,2,63,339,0,0,0,0,
3930521,1,220,1274,0,0,0,1,
3930521,4,61,355,0,0,0,0,
3930521,3,165,936,0,0,0,0,
3930521,5,98,653,0,0,0,0,
3930524,1,116,764,0,0,0,1,
3930524,11,58,366,0,0,0,0,
3930524,4,42,284,0,0,0,0,
3930524,8,41,285,0,0,0,0,
3930524,3,56,351,0,0,0,0,
3930524,5,52,314,0,0,0,0,
3930524,6,101,619,0,0,0,0,
3930524,9,54,348,0,0,0,0,
3930524,7,48,294,0,0,0,0,
3930524,2,52,326,0,0,0,0,
3930524,10,65,387,0,0,0,0,
3930524,12,45,299,0,0,0,0,
3930526,19,53,294,0,0,0,0,
3930526,9,63,337,0,0,0,0,
3930526,17,36,203,0,0,0,0,
3930526,8,38,216,0,0,0,0,
3930526,6,33,183,0,0,0,0,
3930526,4,18,97,0,0,0,0,
3930526,16,38,216,0,0,0,0,
3930526,10,141,898,0,0,0,1,
3930526,3,32,195,0,0,0,0,
3930526,14,30,169,0,0,0,0,
3930526,2,27,164,0,0,0,0,
3930526,15,46,270,0,0,0,0,
3930526,1,97,581,0,0,0,1,
3930526,11,32,187,0,0,0,0,
3930526,5,25,131,0,0,0,0,
3930526,21,70,377,0,0,0,0,
3930526,7,21,123,0,0,0,0,
3930526,12,28,140,0,0,0,0,
3930526,13,38,222,0,0,0,0,
3930526,18,63,351,0,0,0,0,
3930526,20,43,249,0,0,0,0,
3930528,4,27,157,0,0,0,0,
3930528,6,44,258,2,0,0,0,
3930528,9,133,839,1,0,0,1,
3930528,25,30,194,0,0,0,0,
3930528,27,23,162,0,0,0,0,
3930528,15,15,94,0,0,0,0,
3930528,5,17,107,0,0,0,0,
3930528,2,27,144,0,0,0,0,
3930528,7,50,296,1,0,0,0,
3930528,10,46,277,2,0,0,0,
3930528,19,20,109,0,0,0,0,
3930528,8,33,200,0,0,0,0,
3930528,23,23,134,0,0,0,0,
3930528,22,127,794,1,0,0,1,
3930528,16,126,775,1,0,0,1,
3930528,26,144,911,1,0,0,1,
3930528,17,31,183,0,0,0,0,
3930528,14,49,278,0,0,0,0,
3930528,12,38,236,0,0,0,0,
3930528,11,52,315,1,0,0,0,
3930528,20,17,100,0,0,0,0,
3930528,3,22,119,0,0,0,0,
3930528,28,31,186,0,0,0,0,
3930528,13,29,180,0,0,0,0,
3930528,29,164,1013,1,0,0,1,
3930528,18,180,1114,1,0,0,1,
3930528,21,131,804,1,0,0,1,
3930528,24,163,1009,1,0,0,1,
3930528,1,116,714,1,0,0,1,
3930529,7,53,312,0,0,0,0,
3930529,10,39,208,0,0,0,0,
3930529,4,20,117,0,0,0,0,
3930529,8,28,151,0,0,0,0,
3930529,5,92,532,0,0,0,0,
3930529,9,124,748,0,0,0,1,
3930529,2,72,387,0,0,0,0,
3930529,13,29,172,0,0,0,0,
3930529,3,59,328,0,0,0,0,
3930529,12,37,203,0,0,0,0,
3930529,6,32,182,0,0,0,0,
3930529,1,236,1388,0,0,0,1,
3930529,11,69,372,0,0,0,0,
3930538,4,29,176,0,0,0,0,
3930538,3,99,622,0,0,0,0,
3930538,1,66,419,0,0,0,1,
3930538,6,53,336,0,0,0,1,
3930538,2,47,280,0,0,0,0,
3930538,5,113,691,0,0,0,1,
3930541,2,38,251,0,0,0,0,
3930541,1,93,602,0,0,0,1,
3930545,7,272,1635,0,0,0,1,
3930545,16,237,1369,0,0,0,1,
3930545,13,195,1291,2,0,0,1,
3930545,3,517,3126,1,0,0,1,
3930545,9,49,285,0,0,0,0,
3930545,6,207,1224,0,0,0,1,
3930545,18,181,1237,0,0,0,1,
3930545,11,176,1182,1,0,0,1,
3930545,23,29,178,0,0,0,0,
3930545,14,162,1098,1,0,0,1,
3930545,19,172,1220,0,0,0,1,
3930545,1,346,2067,0,0,0,1,
3930545,12,163,1117,1,0,0,1,
3930545,4,329,1925,0,0,0,1,
3930545,21,41,258,0,0,0,0,
3930545,24,85,538,0,0,0,0,
3930545,22,37,235,0,0,0,0,
3930545,15,261,1702,1,0,0,1,
3930545,5,358,2104,0,0,0,1,
3930545,10,309,1834,0,0,0,1,
3930545,17,194,1324,0,0,0,1,
3930545,2,354,2068,0,0,0,1,
3930545,8,245,1459,0,0,0,1,
3930545,20,199,1416,0,0,0,1,
3930546,4,56,333,1,0,0,0,
3930546,1,131,752,0,0,0,1,
3930546,2,66,442,0,0,0,0,
3930546,3,99,565,1,0,0,0,
3930548,3,23,128,0,0,0,0,
3930548,2,172,1122,0,0,0,1,
3930548,5,16,114,0,0,0,0,
3930548,11,59,351,0,0,0,0,
3930548,4,57,350,0,0,0,0,
3930548,6,40,229,0,0,0,0,
3930548,9,123,772,0,0,0,1,
3930548,10,46,267,0,0,0,0,
3930548,8,18,128,0,0,0,0,
3930548,7,21,146,0,0,0,0,
3930548,1,192,1260,0,0,0,1,
3930549,5,25,152,0,0,0,0,
3930549,15,26,160,0,0,0,0,
3930549,18,96,592,0,0,0,1,
3930549,6,44,268,0,0,0,0,
3930549,17,83,477,0,0,0,1,
3930549,13,20,111,0,0,0,0,
3930549,11,58,357,0,0,0,1,
3930549,7,18,101,0,0,0,0,
3930549,9,19,103,0,0,0,0,
3930549,3,23,137,0,0,0,0,
3930549,8,23,136,0,0,0,0,
3930549,12,23,142,0,0,0,0,
3930549,1,154,1031,0,0,0,1,
3930549,16,44,272,0,0,0,0,
3930549,4,20,126,0,0,0,0,
3930549,2,34,232,0,0,0,0,
3930549,10,20,106,0,0,0,0,
3930549,14,20,109,0,0,0,0,
3930551,12,54,325,0,0,0,0,
3930551,6,47,277,0,0,0,0,
3930551,2,38,219,0,0,0,0,
3930551,9,27,169,0,0,0,0,
3930551,8,23,150,0,0,0,0,
3930551,14,28,185,0,0,0,0,
3930551,11,37,211,0,0,0,0,
3930551,16,52,307,0,0,0,0,
3930551,13,48,308,0,0,0,0,
3930551,5,16,98,0,0,0,0,
3930551,7,30,183,0,0,0,0,
3930551,10,23,133,0,0,0,0,
3930551,4,35,213,0,0,0,0,
3930551,1,171,1032,0,0,0,1,
3930551,3,30,188,0,0,0,0,
3930551,15,166,1023,0,0,0,1,
3930552,10,129,777,0,0,0,1,
3930552,7,82,501,0,0,0,0,
3930552,3,59,337,0,0,0,0,
3930552,4,46,271,0,0,0,0,
3930552,2,58,354,0,0,0,0,
3930552,5,69,427,0,0,0,0,
3930552,8,112,671,0,0,0,1,
3930552,12,47,298,0,0,0,0,
3930552,9,68,409,0,0,0,0,
3930552,11,204,1243,0,0,0,1,
3930552,6,34,194,0,0,0,0,
3930552,1,234,1412,0,0,0,1,
3930556,2,35,199,0,0,0,0,5367337.0
3930556,16,23,132,0,0,0,0,5367337.0
3930556,4,35,183,0,0,0,0,5367337.0
3930556,7,63,372,0,0,0,0,5367337.0
3930556,8,40,231,0,0,0,0,5367337.0
3930556,9,69,428,0,0,0,0,5367337.0
3930556,15,45,298,0,0,0,0,5367337.0
3930556,11,107,623,0,0,0,0,5367337.0
3930556,1,237,1406,0,0,0,1,5367337.0
3930556,12,39,216,0,0,0,0,5367337.0
3930556,14,54,322,0,0,0,0,5367337.0
3930556,3,29,147,0,0,0,0,5367337.0
3930556,10,79,440,0,0,0,0,5367337.0
3930556,6,37,209,0,0,0,0,5367337.0
3930556,5,35,192,0,0,0,0,5367337.0
3930556,13,37,208,0,0,0,0,5367337.0
3930559,5,31,197,0,0,0,0,
3930559,3,51,281,0,0,0,0,
3930559,4,135,820,0,0,0,0,
3930559,1,223,1344,0,0,0,1,
3930559,2,31,152,0,0,0,0,
3930560,1,142,891,1,0,0,1,
3930561,5,15,77,0,0,0,0,
3930561,6,55,340,0,0,0,0,
3930561,3,25,138,0,0,0,0,
3930561,2,21,130,0,0,0,0,
3930561,1,93,631,0,0,0,1,
3930561,4,51,278,1,0,0,0,
3930562,1,278,1704,1,0,0,1,
3930562,4,29,161,0,0,0,0,
3930562,5,30,189,0,0,0,0,
3930562,3,14,71,0,0,0,0,
3930562,2,70,436,0,0,0,0,
3930562,6,51,310,0,0,0,0,
3930566,4,307,1885,0,0,0,1,
3930566,3,60,386,0,0,0,0,
3930566,2,37,213,0,0,0,0,
3930566,1,509,2990,0,0,0,1,
3930568,2,188,1069,0,0,0,1,
3930568,1,121,723,0,0,0,1,
3930573,4,69,399,1,0,0,0,5533514.0
3930573,3,92,580,0,0,0,0,5533514.0
3930573,7,28,169,0,0,0,0,5533514.0
3930573,10,315,1980,7,0,0,1,5533514.0
3930573,9,127,808,0,0,0,0,5533514.0
3930573,8,68,423,0,0,0,0,5533514.0
3930573,6,62,377,0,0,0,0,5533514.0
3930573,2,46,290,0,0,0,0,5533514.0
3930573,11,75,486,0,0,0,0,5533514.0
3930573,5,44,257,0,0,0,0,5533514.0
3930573,1,127,846,0,0,0,1,5533514.0
3930575,9,17,90,0,0,0,0,
3930575,3,23,143,0,1,1,0,
3930575,5,21,106,1,0,0,0,
3930575,2,21,119,0,1,1,0,
3930575,6,22,102,2,0,0,0,
3930575,4,38,196,0,0,0,0,
3930575,8,17,90,0,0,0,0,
3930575,1,117,684,0,0,0,1,
3930575,7,29,150,1,0,0,0,
3930576,4,25,143,0,0,0,0,
3930576,1,443,2563,0,0,0,1,
3930576,7,52,313,0,0,0,0,
3930576,6,90,546,0,0,0,0,
3930576,8,43,254,0,0,0,0,
3930576,5,77,488,0,0,0,0,
3930576,2,27,146,0,0,0,0,
3930576,3,72,400,0,0,0,0,
3930577,7,36,210,0,0,0,0,5510407.0
3930577,4,32,185,0,0,0,0,5510407.0
3930577,3,68,412,0,0,0,0,5510407.0
3930577,5,32,183,0,0,0,0,5510407.0
3930577,1,260,1563,0,0,0,1,5510407.0
3930577,2,36,220,0,0,0,0,5510407.0
3930577,6,50,286,1,0,0,0,5510407.0
3930578,7,55,332,0,0,0,0,
3930578,9,60,372,0,0,0,0,
3930578,11,32,214,0,0,0,0,
3930578,15,74,452,0,0,0,0,
3930578,8,48,292,0,0,0,0,
3930578,5,36,219,0,0,0,0,
3930578,18,13,85,0,0,0,0,
3930578,22,32,194,0,0,0,0,
3930578,2,26,155,0,0,0,0,
3930578,4,34,205,0,0,0,0,
3930578,10,100,601,0,0,0,0,
3930578,21,28,170,0,0,0,0,
3930578,3,29,194,0,0,0,0,
3930578,14,110,693,0,0,0,0,
3930578,12,121,765,0,0,0,0,
3930578,17,80,514,0,0,0,0,
3930578,19,21,130,0,0,0,0,
3930578,1,122,765,0,0,0,1,
3930578,16,40,233,0,0,0,0,
3930578,6,31,195,0,0,0,0,
3930578,20,20,127,0,0,0,0,
3930578,13,43,268,0,0,0,0,
3930579,5,33,234,0,0,0,0,
3930579,4,34,225,0,0,0,0,
3930579,1,399,2866,0,0,0,1,
3930579,2,44,291,0,0,0,0,
3930579,6,36,249,0,0,0,0,
3930579,3,56,361,0,0,0,0,
3930582,7,23,160,0,0,0,0,
3930582,5,26,166,0,0,0,0,
3930582,18,22,150,0,0,0,0,
3930582,22,29,191,0,0,0,0,
3930582,24,22,135,0,0,0,0,
3930582,8,65,411,0,0,0,0,
3930582,10,28,179,0,0,0,0,
3930582,12,66,441,0,0,0,0,
3930582,16,55,332,0,0,0,0,
3930582,4,29,176,0,0,0,0,
3930582,6,138,967,0,0,0,1,
3930582,1,93,620,0,0,0,1,
3930582,14,189,1269,0,0,0,1,
3930582,9,37,257,0,0,0,0,
3930582,20,19,115,0,0,0,0,
3930582,13,18,107,0,0,0,0,
3930582,15,15,96,0,0,0,0,
3930582,19,37,228,0,0,0,0,
3930582,2,26,149,0,0,0,0,
3930582,11,50,370,0,0,0,0,
3930582,21,22,147,0,0,0,0,
3930582,17,29,184,0,0,0,0,
3930582,3,25,169,0,0,0,0,
3930582,23,37,218,0,0,0,0,
3930586,1,344,2025,0,0,0,1,5379752.0
3930587,2,61,424,0,0,0,0,
3930587,1,237,1716,0,0,0,1,
3930587,4,139,899,0,0,0,0,
3930587,3,130,854,0,0,0,0,
3930588,6,16,90,0,0,0,0,
3930588,5,35,187,0,0,0,0,
3930588,2,29,163,0,0,0,0,
3930588,1,110,636,0,0,0,1,
3930588,3,27,184,0,0,0,0,
3930588,7,27,146,0,0,0,0,
3930588,4,27,153,0,0,0,0,
3930589,7,263,1717,0,0,0,1,
3930589,2,26,176,0,0,0,0,
3930589,5,19,111,0,0,0,0,
3930589,1,205,1358,0,0,0,1,
3930589,3,18,97,0,0,0,0,
3930589,4,31,171,0,0,0,0,
3930589,6,22,130,0,0,0,0,
3930590,2,24,140,0,0,0,0,
3930590,1,87,527,0,1,2,1,
3930590,3,25,159,0,0,0,0,
3930591,1,113,740,0,0,0,1,
3930591,4,17,109,0,0,0,0,
3930591,3,30,199,0,0,0,0,
3930591,6,45,298,0,0,0,0,
3930591,5,27,146,0,0,0,0,
3930591,2,27,177,0,0,0,0,
3930593,2,51,284,0,0,0,0,
3930593,1,91,523,1,0,0,1,
3930594,2,59,330,0,0,0,0,
3930594,4,51,335,0,0,0,0,
3930594,1,236,1496,0,0,0,1,
3930594,3,73,485,0,0,0,0,
3930595,14,17,114,0,0,0,0,
3930595,7,19,135,0,0,0,0,
3930595,3,34,197,0,0,0,0,
3930595,9,24,149,0,0,0,0,
3930595,13,25,175,0,0,0,0,
3930595,11,96,656,0,0,0,0,
3930595,8,31,207,0,0,0,0,
3930595,10,14,96,0,0,0,0,
3930595,4,39,241,0,0,0,0,
3930595,1,287,1902,3,0,0,1,
3930595,12,27,174,0,0,0,0,
3930595,2,35,224,0,0,0,0,
3930595,15,29,209,0,0,0,0,
3930595,6,25,192,0,0,0,0,
3930595,5,25,185,0,0,0,0,
3930596,2,44,255,0,0,0,0,
3930596,1,158,947,0,0,0,1,
3930597,9,25,174,0,0,0,0,
3930597,15,63,403,0,0,0,0,
3930597,1,176,1180,0,0,0,1,
3930597,14,50,310,0,0,0,0,
3930597,4,52,351,0,0,0,0,
3930597,5,78,558,0,0,0,0,
3930597,16,63,426,0,0,0,0,
3930597,17,74,452,0,0,0,0,
3930597,7,23,151,0,0,0,0,
3930597,10,34,218,0,0,0,0,
3930597,3,42,311,0,0,0,0,
3930597,12,78,528,0,0,0,0,
3930597,13,105,690,0,0,0,0,
3930597,8,24,166,0,0,0,0,
3930597,11,19,137,0,0,0,0,
3930597,6,43,289,0,0,0,0,
3930597,2,55,384,0,0,0,0,
3930598,13,44,275,0,0,0,0,
3930598,25,36,253,0,0,0,0,
3930598,10,278,1762,0,0,0,1,
3930598,2,64,453,0,0,0,0,
3930598,8,38,237,0,0,0,0,
3930598,18,100,711,0,0,0,1,
3930598,24,21,113,0,0,0,0,
3930598,1,251,1627,0,0,0,1,
3930598,9,22,135,0,0,0,0,
3930598,17,56,357,0,0,0,0,
3930598,16,48,338,0,0,0,0,
3930598,20,43,289,0,0,0,0,
3930598,11,26,157,0,0,0,0,
3930598,12,81,548,0,0,0,0,
3930598,23,12,78,0,0,0,0,
3930598,14,72,500,0,0,0,0,
3930598,7,40,251,0,0,0,0,
3930598,22,92,617,0,0,0,1,
3930598,15,56,353,0,0,0,0,
3930598,21,63,424,0,0,0,0,
3930598,4,63,430,0,0,0,0,
3930598,6,70,438,0,0,0,0,
3930598,19,43,285,0,0,0,0,
3930598,5,21,140,0,0,0,0,
3930598,3,40,253,0,0,0,0,
3930599,9,17,93,0,0,0,0,
3930599,1,514,3379,0,0,0,1,
3930599,3,23,146,0,0,0,0,
3930599,6,33,200,0,0,0,0,
3930599,10,16,89,0,0,0,0,
3930599,8,15,84,0,0,0,0,
3930599,4,24,140,0,0,0,0,
3930599,2,29,186,0,0,0,0,
3930599,7,53,340,0,0,0,0,
3930599,5,30,194,0,0,0,0,
3930601,14,277,1785,0,0,0,1,5526372.0
3930601,22,53,311,0,0,0,0,5526372.0
3930601,13,56,313,0,0,0,0,5526372.0
3930601,8,78,523,0,0,0,0,5526372.0
3930601,17,424,2533,0,0,0,1,5526372.0
3930601,16,23,138,0,0,0,0,5526372.0
3930601,5,104,673,0,0,0,0,5526372.0
3930601,12,33,215,0,0,0,0,5526372.0
3930601,21,28,172,0,0,0,0,5526372.0
3930601,11,53,347,0,0,0,0,5526372.0
3930601,1,204,1298,0,0,0,1,5526372.0
3930601,18,57,370,0,0,0,0,5526372.0
3930601,3,144,873,0,0,0,0,5526372.0
3930601,7,44,263,0,0,0,0,5526372.0
3930601,2,37,233,0,0,0,0,5526372.0
3930601,9,56,393,0,0,0,0,5526372.0
3930601,10,260,1691,0,0,0,1,5526372.0
3930601,19,50,305,0,0,0,0,5526372.0
3930601,20,414,2663,1,0,0,1,5526372.0
3930601,4,31,187,0,0,0,0,5526372.0
3930601,15,87,523,0,0,0,0,5526372.0
3930601,23,117,687,0,0,0,0,5526372.0
3930601,6,80,477,0,0,0,0,5526372.0
3930602,3,57,355,0,0,0,0,
3930602,4,21,121,0,0,0,0,
3930602,6,43,228,0,0,0,0,
3930602,7,13,79,0,0,0,0,
3930602,2,29,168,0,0,0,0,
3930602,5,12,71,0,0,0,0,
3930602,1,233,1384,0,0,0,1,
3930603,4,129,812,0,0,0,1,
3930603,22,38,219,0,0,0,0,
3930603,16,87,574,0,0,0,1,
3930603,14,100,612,0,0,0,1,
3930603,3,58,328,1,0,0,0,
3930603,21,92,613,0,0,0,1,
3930603,8,114,727,0,0,0,1,
3930603,6,36,223,0,0,0,0,
3930603,5,72,505,0,0,0,1,
3930603,9,15,80,0,0,0,0,
3930603,19,29,156,1,0,0,0,
3930603,17,66,358,0,0,0,0,
3930603,18,14,80,0,0,0,0,
3930603,2,20,108,0,0,0,0,
3930603,13,60,350,0,0,0,0,
3930603,7,45,266,0,0,0,0,
3930603,20,44,258,0,0,0,0,
3930603,1,82,541,0,0,0,1,
3930603,12,95,570,0,0,0,1,
3930603,11,18,115,0,0,0,0,
3930603,15,26,178,0,0,0,0,
3930603,10,17,122,0,0,0,0,
3930604,1,250,1486,0,0,0,1,
3930604,2,186,1057,0,0,0,0,
3930604,3,448,2510,0,0,0,1,
3930605,2,88,583,0,0,0,1,
3930605,3,103,700,0,0,0,1,
3930605,1,93,613,0,0,0,1,
3930607,20,27,155,0,0,0,0,
3930607,27,68,434,0,0,0,0,
3930607,29,50,300,0,0,0,0,
3930607,8,120,716,0,0,0,0,
3930607,16,65,413,0,0,0,0,
3930607,1,190,1185,0,0,0,1,
3930607,18,61,362,0,0,0,0,
3930607,13,61,362,0,0,0,0,
