serial_no,abandon_dt,amend_reg_dt,amend_lb_for_app_in,amend_lb_for_reg_in,amend_lb_itu_in,amend_lb_use_in,reg_cancel_cd,reg_cancel_dt,cancel_pend_in,cert_mark_in,chg_reg_in,coll_memb_mark_in,coll_serv_mark_in,coll_trade_mark_in,draw_color_cur_in,draw_color_file_in,concur_use_in,concur_use_pend_in,file_location,draw_3d_cur_in,draw_3d_file_in,exm_attorney_name,lb_use_file_in,lb_for_app_cur_in,lb_for_reg_cur_in,lb_intl_reg_cur_in,lb_for_app_file_in,lb_for_reg_file_in,lb_intl_reg_file_in,lb_none_cur_in,filing_dt,for_priority_in,lb_itu_cur_in,lb_itu_file_in,interfer_pend_in,exm_office_cd,file_location_dt,mark_draw_cd,mark_id_char,opposit_pend_in,amend_principal_in,concur_use_pub_in,publication_dt,registration_dt,renewal_dt,renewal_file_in,repub_12c_dt,repub_12c_in,incontest_ack_in,incontest_file_in,acq_dist_in,acq_dist_part_in,use_afdv_acc_in,use_afdv_file_in,use_afdv_par_acc_in,serv_mark_in,std_char_claim_in,cfh_status_cd,cfh_status_dt,amend_supp_reg_in,supp_reg_in,trade_mark_in,lb_use_cur_in,lb_none_file_in,ir_auto_reg_dt,ir_first_refus_in,ir_death_dt,ir_publication_dt,ir_registration_dt,ir_registration_no,ir_renewal_dt,ir_status_cd,ir_status_dt,ir_priority_dt,ir_priority_in,related_other_in,registration_no,tad_file_id
85881798,2016-01-25,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"IN, SUNG HYUN",0,0,0,0,0,0,0,0,2013-03-20,0,1,1,0,L30,2015-07-01,4000.0,SAMSUNG CENTAURI,0,0,0,2013-06-25,,,0,,0,0,0,0,0,0,0,0,0,1,606,2016-01-25,0,0,1,0,0,,,,,,,,,,,,1.0,0,47
85881800,2016-03-28,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"IN, SUNG HYUN",0,0,0,0,0,0,0,0,2013-03-20,0,1,1,0,L30,2014-09-05,4000.0,SAMSUNG CELESTE,0,0,0,2013-06-25,,,0,,0,0,0,0,0,0,0,0,0,1,606,2016-03-28,0,0,1,0,0,,,,,,,,,,,,1.0,0,47
85881805,2016-03-28,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"IN, SUNG HYUN",0,0,0,0,0,0,0,0,2013-03-20,0,1,1,0,L30,2014-09-05,4000.0,SAMSUNG PROPULSION,0,0,0,2013-06-25,,,0,,0,0,0,0,0,0,0,0,0,1,606,2016-03-28,0,0,1,0,0,,,,,,,,,,,,1.0,0,47
85882199,,,0,0,0,0,2,2021-03-02,0,0,0,0,0,0,1,1,0,0,TMEG LAW OFFICE 102,0,0,"RINKER, ANTHONY MICHAE",0,0,0,0,0,0,0,0,2013-03-21,0,0,1,0,L20,2021-03-02,3000.0,MARVELOUS MATH 2 + 2,0,0,0,2014-01-07,2014-07-29,,0,,0,0,0,0,0,0,0,0,1,0,710,2021-03-02,0,0,0,1,0,,,,,,,,,,,,,4576834,47
85883085,2015-08-11,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 110 - EXAMINING ATTORNEY ASSIGNED,0,0,"PERKINS, ELLEN J",1,0,0,0,0,0,0,0,2013-03-21,0,0,0,0,M10,2015-09-22,4000.0,PINEAPPLE MOON,0,0,0,,,,0,,0,0,0,1,0,0,0,0,0,1,602,2015-09-22,0,0,1,1,0,,,,,,,,,,,,0.0,0,47
85884554,,,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,GENERIC WEB UPDATE,0,0,"TIERNEY, MARGERY ANN",1,0,0,0,0,0,0,0,2013-03-23,0,0,0,0,M20,2023-07-07,5000.0,CYTOTINE ORANGE-PINEAPPLE FLAVORED LIQUID CREATINE MONOHYDRATE,0,0,0,2013-09-03,2013-11-19,2023-11-19,0,,0,1,0,0,0,1,0,0,0,0,800,2023-07-07,0,0,1,1,0,,,,,,,,,,,,,4435703,47
85884582,,,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,GENERIC WEB UPDATE,0,0,"TIERNEY, MARGERY ANN",1,0,0,0,0,0,0,0,2013-03-23,0,0,0,0,M20,2023-07-07,5000.0,CYTO-Q ORANGE-PINEAPPLE FLAVORED UBIQUINOL,0,0,0,2013-09-03,2013-11-19,2023-11-19,0,,0,1,0,0,0,1,0,0,0,0,800,2023-07-07,0,0,1,1,0,,,,,,,,,,,,,4435708,47
85888103,2014-01-16,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 110 - EXAMINING ATTORNEY ASSIGNED,0,0,"MANOR, THOMAS M",1,0,0,0,0,0,0,0,2013-03-27,0,0,0,0,M10,2014-02-10,3000.0,ANDY'S CARAMEL APPLES TRADITION CONTINUES,0,0,0,,,,0,,0,0,0,0,0,0,0,0,1,0,602,2014-02-10,0,0,1,1,0,,,,,,,,,,,,1.0,0,47
85888199,,,0,0,0,0,2,2021-01-08,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"TENG, SIMON",0,0,0,0,0,0,0,0,2013-03-27,0,0,1,0,L50,2014-04-30,4000.0,MORGAN STANLEY SMARTFOCUS STRATEGY,0,0,0,2013-09-24,2014-06-03,,0,,0,0,0,0,0,0,0,0,1,1,710,2021-01-08,0,0,0,1,0,,,,,,,,,,,,1.0,4544759,47
85888215,,,0,0,0,0,2,2021-01-08,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"TENG, SIMON",0,0,0,0,0,0,0,0,2013-03-27,0,0,1,0,L50,2014-04-30,4000.0,MORGAN STANLEY SMARTFOCUS STRATEGY,0,0,0,2013-09-24,2014-06-03,,0,,0,0,0,0,0,0,0,0,1,1,710,2021-01-08,0,0,0,1,0,,,,,,,,,,,,1.0,4544760,47
85889628,2014-10-20,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BAKER, JORDAN A",0,0,0,0,0,0,0,0,2013-03-28,0,1,1,0,L20,2014-03-18,4000.0,MARVEL,0,0,0,2013-08-13,,,0,,0,0,0,0,0,0,0,0,0,1,606,2014-10-20,0,0,1,0,0,,,,,,,,,,,,,0,47
85889812,2016-07-11,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"SINGH, TEJBIR",0,0,0,0,0,0,0,0,2013-03-28,0,1,1,0,L60,2015-07-04,4000.0,PINEAPPLE RASPBERRY FUSION,0,0,0,2014-10-14,,,0,,0,0,0,0,0,0,0,0,0,1,606,2016-07-11,0,0,1,0,0,,,,,,,,,,,,,0,47
85889959,2014-01-21,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 116 - EXAMINING ATTORNEY ASSIGNED,0,0,"BENMAMAN, ALICE MEDINA",0,0,0,0,0,0,0,0,2013-03-29,0,1,1,0,M70,2014-02-18,4000.0,APPLE SMARTSOUND CASE,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,1,602,2014-02-18,0,0,1,0,0,,,,,,,,,,,,,0,47
85889962,2014-01-21,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 116 - EXAMINING ATTORNEY ASSIGNED,0,0,"BENMAMAN, ALICE MEDINA",0,0,0,0,0,0,0,0,2013-03-29,0,1,1,0,M70,2014-02-13,4000.0,SAMSUNG SMARTSOUND CASE,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,1,602,2014-02-13,0,0,1,0,0,,,,,,,,,,,,,0,47
85891105,2016-05-30,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"RITTNER, HANNO I",0,0,0,0,0,0,0,0,2013-03-30,0,1,1,0,N10,2014-12-01,4000.0,AGNES APPLEGATE,0,0,0,2013-09-03,,,0,,0,0,0,0,0,0,0,0,0,1,606,2016-05-30,0,0,1,0,0,,,,,,,,,,,,,0,47
85893446,,,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 103,0,0,"GOLDEN, LAURA DAWN",0,0,1,0,1,0,0,0,2013-04-02,1,0,1,0,L30,2020-08-31,4000.0,SAMSUNG EVOLUTION KIT,0,0,0,2014-04-15,2014-07-01,,0,,0,1,0,0,0,1,0,0,0,1,702,2020-08-31,0,0,1,0,0,,,,,,,,,,,,1.0,4558400,47
85894203,,,0,0,0,0,2,2020-12-18,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"LAWRENCE, SUSAN KASTRI",1,0,0,0,0,0,0,0,2013-04-03,0,0,0,0,M70,2014-05-13,4000.0,APPLEBEE'S EXPRESS LUNCH,0,0,0,2014-02-25,2014-05-13,,0,,0,0,0,0,0,0,0,0,1,1,710,2020-12-18,0,0,0,1,0,,,,,,,,,,,,1.0,4528134,47
85894210,,,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,TMEG LAW OFFICE 108,0,0,"FIONDA, LAURA ELIZABET",1,0,0,0,0,0,0,0,2013-04-03,0,0,0,0,L80,2020-02-03,3000.0,APPLE VALLEY CREAMERY,0,0,0,2014-03-18,2014-06-03,,0,,0,0,0,0,0,1,0,0,0,0,701,2020-02-03,0,0,1,1,0,,,,,,,,,,,,,4541869,47
85894344,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 104,0,0,"SPILS, CAROL A",1,0,0,0,0,0,0,0,2013-04-03,0,0,0,0,L40,2019-08-16,4000.0,GUCCI,0,0,0,2013-07-09,2013-09-24,,0,,0,1,0,0,0,1,0,0,0,1,702,2019-08-16,0,0,1,1,0,,,,,,,,,,,,1.0,4407149,47
85894485,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 103,0,0,"MCBRIDE, THEODORE M",1,0,0,0,0,0,0,0,2013-04-03,0,0,0,0,L30,2019-11-14,4000.0,GRAPPLE,0,0,0,2013-07-23,2013-10-08,,0,,0,1,0,0,0,1,0,0,0,1,702,2019-11-14,0,0,1,1,0,,,,,,,,,,,,,4414916,47
85895428,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 108,0,0,"JACKSON, WILLIAM D",1,0,0,0,0,0,0,0,2013-04-04,0,0,0,0,L80,2019-09-09,4000.0,JUST APPLES,0,0,0,2013-09-10,2013-11-26,,0,,0,0,0,0,0,1,0,0,0,1,701,2019-09-09,0,0,1,1,0,,,,,,,,,,,,,4439569,47
85895723,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 106,0,0,"MICKLEBURGH, LINDA BOH",1,0,0,0,0,0,0,0,2013-04-04,0,0,0,0,L60,2019-09-09,4000.0,JUST PINEAPPLE,0,0,0,2013-09-10,2013-11-26,,0,,0,0,0,0,0,1,0,0,0,1,701,2019-09-09,0,0,1,1,0,,,,,,,,,,,,0.0,4439582,47
85896662,,,0,0,0,0,2,2021-12-03,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"DESAI, BRIN ANDERSON",0,0,1,0,1,0,0,0,2013-04-05,1,0,1,0,M40,2015-06-02,5000.0,ACTIVATED BY SAMSUNG SDI,0,0,0,2015-03-17,2015-06-02,,0,,0,0,0,0,0,0,0,0,0,0,710,2021-12-03,0,0,1,0,0,,,,,,,,,,,,1.0,4745907,47
85896737,,,0,1,0,0,2,2021-08-13,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"GOLDEN, LAURA DAWN",0,0,1,0,1,0,0,0,2013-04-05,1,0,1,0,L30,2015-01-06,5000.0,ACTIVATED BY SAMSUNG SDI,0,0,0,2014-10-21,2015-01-06,,0,,0,0,0,0,0,0,0,0,0,0,710,2021-08-13,0,0,1,0,0,,,,,,,,,,,,1.0,4665517,47
85896848,,,0,1,0,0,2,2022-06-03,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"GOLDEN, LAURA DAWN",0,0,1,0,1,0,0,0,2013-04-05,1,0,1,0,L30,2015-11-24,4000.0,SAMSUNG ADAPT TOUCH,0,0,0,2015-09-08,2015-11-24,,0,,0,0,0,0,0,0,0,0,0,1,710,2022-06-03,0,0,1,0,0,,,,,,,,,,,,1.0,4857465,47
85898622,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 107,0,0,"DELGIZZI, RONALD ERNES",0,0,0,0,0,0,0,0,2013-04-09,0,0,1,0,L70,2019-09-24,4000.0,MARVELOUS OIL,0,0,0,2013-10-01,2014-05-06,,0,,0,1,0,0,0,1,0,0,0,1,702,2019-09-24,0,0,1,1,0,,,,,,,,,,,,,4526909,47
85898698,,,0,0,0,0,2,2020-07-03,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"SCHIMPF, TIMOTHY O",1,0,0,0,0,0,0,0,2013-04-09,0,0,0,0,M40,2013-11-26,4000.0,KICROCS PRODUCTIONS,0,0,0,2013-09-10,2013-11-26,,0,,0,0,0,0,0,0,0,0,1,1,710,2020-07-03,0,0,0,1,0,,,,,,,,,,,,,4439696,47
85902247,,,0,0,0,0,2,2020-07-03,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"YAO, GRETTA",1,0,0,0,0,0,0,0,2013-04-12,0,0,0,0,L50,2013-11-26,4000.0,SEVENAPPLES,0,0,0,2013-09-10,2013-11-26,,0,,0,0,0,0,0,0,0,0,0,1,710,2020-07-03,0,0,1,1,0,,,,,,,,,,,,,4439830,47
85902477,2017-03-06,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"FLOWERS, JAY K",0,0,0,0,0,0,0,0,2013-04-12,0,1,1,0,M30,2014-01-28,4000.0,PRADAXA RX HOME DELIVERY,0,0,0,2013-12-03,,,0,,0,0,0,0,0,0,0,0,1,1,606,2017-03-06,0,0,0,0,0,,,,,,,,,,,,0.0,0,47
85903981,2013-07-12,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,NEW APPLICATION PROCESSING,0,0,,1,0,0,0,0,0,0,0,2013-04-15,0,1,1,0,,2013-04-19,4000.0,ARABROLEX,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,1,601,2013-07-12,0,0,1,1,0,,,,,,,,,,,,,0,47
85907417,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 112,0,0,"CROWLEY, PAUL C",1,0,0,0,0,0,0,0,2013-04-17,0,0,0,0,M30,2021-03-24,4000.0,TESLA,0,0,0,2014-04-08,2014-06-24,,0,,0,1,0,0,0,1,0,0,0,1,702,2021-03-24,0,0,1,1,0,,,,,,,,,,,,,4554429,47
85907420,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 112,0,0,"CROWLEY, PAUL C",1,0,0,0,0,0,0,0,2013-04-17,0,0,0,0,M30,2019-01-12,4000.0,TESLA,0,0,0,2013-09-17,2013-12-03,,0,,0,1,0,0,0,1,0,0,1,1,702,2019-01-12,0,0,0,1,0,,,,,,,,,,,,,4443470,47
85907421,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 112,0,0,"CROWLEY, PAUL C",1,0,0,0,0,0,0,0,2013-04-17,0,0,0,0,M30,2019-01-12,4000.0,TESLA,0,0,0,2013-09-17,2013-12-03,,0,,0,1,0,0,0,1,0,0,1,1,702,2019-01-12,0,0,0,1,0,,,,,,,,,,,,,4443471,47
85907424,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 112,0,0,"CROWLEY, PAUL C",1,0,0,0,0,0,0,0,2013-04-17,0,0,0,0,M30,2019-01-14,4000.0,TESLA,0,0,0,2013-09-17,2013-12-03,,0,,0,1,0,0,0,1,0,0,0,1,702,2019-01-14,0,0,1,1,0,,,,,,,,,,,,,4443472,47
85909713,,,0,0,0,0,2,2021-04-02,0,0,0,0,0,0,1,1,0,0,PUBLICATION AND ISSUE SECTION,0,0,"HARDY LUDLOW, TARAH KI",0,0,1,0,0,0,0,0,2013-04-19,0,0,1,0,M10,2014-08-26,3000.0,SAMSUNG LINK,0,0,0,2014-06-10,2014-08-26,,0,,0,0,0,0,0,0,0,0,0,0,710,2021-04-02,0,0,1,0,0,,,,,,,,,,,,1.0,4591172,47
85910351,2016-01-25,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TTAB,0,0,"REGAN, JOHN B",0,0,0,0,0,0,0,0,2013-04-22,0,1,1,0,M40,2016-01-25,4000.0,PINEAPPLE X,0,0,0,2015-06-16,,,0,,0,0,0,0,0,0,0,0,0,1,604,2016-01-25,0,0,1,0,0,,,,,,,,,,,,,0,47
85910847,,,0,0,0,0,2,2021-07-02,0,0,0,0,0,0,1,1,0,0,PUBLICATION AND ISSUE SECTION,0,0,"WILKE, JOHN",0,0,1,0,1,0,0,0,2013-04-22,1,0,1,0,L40,2014-11-25,3000.0,ONTARIO APPLES POMMES DE L'ONTARIO,0,0,0,2014-09-09,2014-11-25,,0,,0,0,0,0,0,0,0,0,0,0,710,2021-07-02,0,0,1,0,0,,,,,,,,,,,,,4643335,47
85910956,2015-06-08,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"WILKE, JOHN",0,0,1,0,1,0,0,0,2013-04-22,1,1,1,0,L40,2014-11-04,3000.0,ONTARIO APPLES POMMES DE L' ONTARIO,0,0,0,2014-09-09,,,0,,0,0,0,0,0,0,0,0,0,0,606,2015-06-08,0,0,1,0,0,,,,,,,,,,,,,0,47
85911245,2015-01-05,,0,0,1,0,,,0,0,0,0,0,0,1,1,0,0,INTENT TO USE SECTION,0,0,"HARDY LUDLOW, TARAH KI",0,0,0,0,0,0,0,0,2013-04-22,0,1,1,0,M10,2014-06-03,3000.0,SAMSUNG PRINT PLUS,0,0,0,2014-04-08,,,0,,0,0,0,0,0,0,0,0,0,0,606,2015-01-05,0,0,1,0,0,,,,,,,,,,,,1.0,0,47
85911505,2017-01-02,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"SCHIMPF, TIMOTHY O",0,0,0,0,0,0,0,0,2013-04-22,0,1,1,0,M40,2014-12-15,4000.0,HARRY POTTER AND THE FORBIDDEN JOURNEY,0,0,0,2013-10-01,,,0,,0,0,0,0,0,0,0,0,0,1,606,2017-01-02,0,0,1,0,0,,,,,,,,,,,,1.0,0,47
85912614,,,0,0,0,0,2,2021-03-26,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"TURNER, JASON FITZGERA",1,0,0,0,0,0,0,0,2013-04-23,0,0,0,0,L80,2014-08-19,4000.0,APPLEHEART,0,0,0,2014-06-03,2014-08-19,,0,,0,0,0,0,0,0,0,0,0,1,710,2021-03-26,0,0,1,1,0,,,,,,,,,,,,,4586906,47
85914708,2014-06-30,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"MARTIN, JENNIFER MCGAR",0,0,0,0,0,0,0,0,2013-04-25,0,1,1,0,M70,2013-11-26,4000.0,APPLE & EVE JUICE QUENCHERS,0,0,0,2013-10-01,,,0,,0,0,0,0,0,0,0,0,0,1,606,2014-06-30,0,0,1,0,0,,,,,,,,,,,,0.0,0,47
85915293,,,0,0,0,0,2,2021-01-08,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"WHITE, RICHARD F",0,0,0,0,0,0,0,0,2013-04-25,0,0,1,0,L90,2014-04-30,4000.0,PINEAPPLE KEY,0,0,0,2013-09-17,2014-06-03,,0,,0,0,0,0,0,0,0,0,0,1,710,2021-01-08,0,0,1,1,0,,,,,,,,,,,,,4544900,47
85917781,,,0,0,0,0,2,2021-07-23,0,0,0,0,0,0,1,1,0,0,PUBLICATION AND ISSUE SECTION,0,0,"LEHKER, DAWN FELDMAN",0,0,0,0,0,0,0,0,2013-04-29,0,0,1,0,M20,2014-11-12,3000.0,APPLE A DAY CAFÉ,0,0,0,2013-10-01,2014-12-16,,0,,0,0,0,0,0,0,0,0,1,0,710,2021-07-23,0,0,0,1,0,,,,,,,,,,,,,4656990,47
85918217,,,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,PUBLICATION AND ISSUE SECTION,0,0,"OH, WON TEAK",0,0,0,0,0,0,0,0,2013-04-29,0,0,1,0,M50,2017-09-26,3000.0,INDIAN AS APPLE PIE,0,0,0,2013-12-24,2017-10-31,,0,,0,0,0,0,0,0,0,0,0,0,700,2017-10-31,0,0,1,1,0,,,,,,,,,,,,0.0,5323993,47
85918642,2014-06-30,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"STOIDES, KATHERINE",0,0,0,0,0,0,0,0,2013-04-30,0,1,1,0,L10,2013-11-26,3000.0,APPLE SAUCED,0,0,0,2013-10-01,,,0,,0,0,0,0,0,0,0,0,0,0,606,2014-06-30,0,0,1,0,0,,,,,,,,,,,,,0,47
85918650,,,0,0,0,0,2,2020-07-24,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"STOIDES, KATHERINE",1,0,0,0,0,0,0,0,2013-04-30,0,0,0,0,L10,2013-12-17,4000.0,APPLE SAUCED,0,0,0,2013-10-01,2013-12-17,,0,,0,0,0,0,0,0,0,0,0,1,710,2020-07-24,0,0,1,1,0,,,,,,,,,,,,,4451063,47
85919502,,,0,0,0,0,2,2021-04-02,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"WATSON, JULIE A",0,0,0,0,0,0,0,0,2013-04-30,0,0,1,0,L90,2014-07-21,4000.0,SIMPLEGOLD,0,0,0,2013-11-19,2014-08-26,,0,,0,0,0,0,0,0,0,0,1,1,710,2021-04-02,0,0,0,1,0,,,,,,,,,,,,,4593847,47
85920858,2014-02-20,,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,TMEG LAW OFFICE 107 - EXAMINING ATTORNEY ASSIGNED,0,0,"STEIN, JAMES W",0,1,0,0,1,0,0,0,2013-05-01,1,0,0,0,L70,2014-03-17,3000.0,GOPRO BE A HERO,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,602,2014-03-17,0,0,1,0,0,,,,,,,,,,,,,0,47
85923429,2014-09-24,,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,TMEG LAW OFFICE 107 - EXAMINING ATTORNEY ASSIGNED,0,0,"STEIN, JAMES W",0,1,0,0,1,0,0,0,2013-05-03,1,0,0,0,L70,2014-03-04,3000.0,GOPRO BE A HERO,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,601,2014-09-25,0,0,1,0,0,,,,,,,,,,,,,0,47
85923957,,,0,0,0,0,2,2020-08-07,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"MARTIN, EUGENIA K",1,0,0,0,0,0,0,0,2013-05-06,0,0,0,0,M50,2013-12-31,4000.0,APPLE TREE FILMS,0,0,0,2013-10-15,2013-12-31,,0,,0,0,0,0,0,0,0,0,1,1,710,2020-08-07,0,0,0,1,0,,,,,,,,,,,,,4458428,47
85924370,2015-01-19,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"CARL III, FRED",0,0,0,0,0,0,0,0,2013-05-06,0,1,1,0,L80,2013-12-17,4000.0,MICTROLEX,0,0,0,2013-10-22,,,0,,0,0,0,0,0,0,0,0,0,1,606,2015-01-19,0,0,1,0,0,,,,,,,,,,,,,0,47
85925293,,,0,0,0,0,2,2022-01-28,0,0,0,0,0,0,1,1,0,0,PUBLICATION AND ISSUE SECTION,0,0,"HARDY LUDLOW, TARAH KI",0,0,1,0,1,0,0,0,2013-05-07,1,0,1,0,M10,2015-07-21,3000.0,SAMSUNG HUB,0,0,0,2014-07-01,2015-07-21,,0,,0,0,0,0,0,0,0,0,1,0,710,2022-01-28,0,0,1,0,0,,,,,,,,,,,,0.0,4774995,47
85925860,,,0,0,0,0,2,2022-03-04,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"PEREZ, STEVEN M",0,0,1,0,0,0,0,0,2013-05-07,0,0,1,0,L10,2015-08-18,4000.0,SAMSUNG GALAXY TREND,0,0,0,2015-06-02,2015-08-18,,0,,0,0,0,0,0,0,0,0,0,1,710,2022-03-04,0,0,1,0,0,,,,,,,,,,,,1.0,4792724,47
85926145,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"COLLIER, DAVID E",1,0,0,0,0,0,0,0,2013-05-08,0,0,0,0,L90,2023-08-25,4000.0,ROLEX,0,0,0,2013-10-15,2013-12-31,2023-12-31,0,,0,1,0,0,0,1,0,0,1,1,800,2023-08-25,0,0,0,1,0,,,,,,,,,,,,1.0,4458519,47
85926436,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 102,0,0,"GARTNER, JOHN M",0,0,1,0,0,1,0,0,2013-05-08,0,0,1,0,L20,2020-09-02,4000.0,APPLECHEEKS,0,0,0,2013-12-17,2014-07-01,,0,,0,1,0,0,0,1,0,0,0,1,702,2020-09-02,0,0,1,0,0,,,,,,,,,,,,,4558599,47
85927977,,,0,0,0,0,2,2021-04-30,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"CLAYTON, CHERYL A",0,0,0,0,0,0,0,0,2013-05-09,0,0,1,0,L20,2014-08-20,4000.0,VITAL PINEAPPLE,0,0,0,2013-11-12,2014-09-23,,0,,0,0,0,0,0,0,0,0,0,1,710,2021-04-30,0,0,1,1,0,,,,,,,,,,,,,4610698,47
85928756,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 112,0,0,"HELLMAN, ELI J",0,0,0,0,0,0,0,0,2013-05-10,0,0,1,0,M30,2021-09-07,5000.0,DISNEY FROZEN,0,0,0,2014-03-04,2015-05-19,,0,,0,1,0,0,0,1,0,0,0,0,702,2021-09-07,0,0,1,1,0,,,,,,,,,,,,1.0,4739625,47
85928784,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 112,0,0,"HELLMAN, ELI J",0,0,0,0,0,0,0,0,2013-05-10,0,0,1,0,M30,2021-03-26,5000.0,DISNEY FROZEN,0,0,0,2014-03-04,2014-11-25,,0,,0,1,0,0,0,1,0,0,0,0,702,2021-03-26,0,0,1,1,0,,,,,,,,,,,,1.0,4645941,47
85928809,2016-11-21,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 112,0,0,"HELLMAN, ELI J",0,0,0,0,0,0,0,0,2013-05-10,0,1,1,0,M30,2015-10-14,5000.0,DISNEY FROZEN,0,0,0,2014-02-18,,,0,,0,0,0,0,0,0,0,0,0,0,606,2016-11-21,0,0,1,0,0,,,,,,,,,,,,1.0,0,47
85928816,2016-12-05,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,DIVISIONAL UNIT,0,0,"HELLMAN, ELI J",0,0,0,0,0,0,0,0,2013-05-10,0,1,1,0,M30,2015-05-18,5000.0,DISNEY FROZEN,0,0,0,2014-03-04,,,0,,0,0,0,0,0,0,0,0,0,0,606,2016-12-05,0,0,1,0,0,,,,,,,,,,,,1.0,0,47
