case_row_id,case_number,case_number_raw,district_id,party_row_count,party_type,name,name_long
1772,0:14-cv-61175,0:14-cv-61175-XXXX,flsd,4,Defendant,Wi-LAN Inc.,Wi-LAN Inc.
1772,0:14-cv-61175,0:14-cv-61175-XXXX,flsd,5,Plaintiff,Telefonaktiebolaget LM Ericsson,Telefonaktiebolaget LM Ericsson
1772,0:14-cv-61175,0:14-cv-61175-XXXX,flsd,1,Plaintiff,Ericsson Inc.,Ericsson Inc.
1773,0:14-cv-61179,0:14-cv-61179-KMM,flsd,8267,Plaintiff,"Hawk Technology Systems, LLC","Hawk Technology Systems, LLC"
1774,0:14-cv-61263,0:14-cv-61263-DPG,flsd,8272,Counter Claimant,"Blue Belt Technologies, Inc.","Blue Belt Technologies, Inc. a Pennsylvania Corporation"
1774,0:14-cv-61263,0:14-cv-61263-DPG,flsd,8269,Counter Claimant,Mako Surgical Corp.,Mako Surgical Corp. a Delaware Corporation
1774,0:14-cv-61263,0:14-cv-61263-DPG,flsd,8271,Counter Defendant,"Blue Belt Technologies, Inc.","Blue Belt Technologies, Inc. a Pennsylvania Corporation"
1774,0:14-cv-61263,0:14-cv-61263-DPG,flsd,8274,Counter Defendant,Mako Surgical Corp.,Mako Surgical Corp. a Delaware Corporation
1774,0:14-cv-61263,0:14-cv-61263-DPG,flsd,8273,Counter Defendant,All-Of-Innovation GmbH,All-Of-Innovation GmbH a German Corporation
1774,0:14-cv-61263,0:14-cv-61263-DPG,flsd,8276,Counter Defendant,"Blue Belt Technologies, Inc.","Blue Belt Technologies, Inc. a Pennsylvania Corporation"
1774,0:14-cv-61263,0:14-cv-61263-DPG,flsd,8277,Counter Defendant,Carnegie Mellon University,Carnegie Mellon University
1774,0:14-cv-61263,0:14-cv-61263-DPG,flsd,8270,Counter Defendant,All-Of-Innovation GmbH,All-Of-Innovation GmbH a German Corporation
1775,0:14-cv-61309,0:14-cv-61309-WPD,flsd,8280,Defendant,"Apotex, Inc.","Apotex, Inc."
1775,0:14-cv-61309,0:14-cv-61309-WPD,flsd,8278,Plaintiff,Astrazeneca AB,Astrazeneca AB
1776,0:14-cv-61315,0:14-cv-61315-PAS,flsd,8286,Defendant,Chimaera Bodyboards LLC,Chimaera Bodyboards LLC a Delaware limited liability company
1776,0:14-cv-61315,0:14-cv-61315-PAS,flsd,8284,Defendant,Bruce Blumenfeld,Bruce Blumenfeld an individual
1776,0:14-cv-61315,0:14-cv-61315-PAS,flsd,8282,Plaintiff,"Viking Surfs'up, Inc.","Viking Surfs'up, Inc. a Florida corporation"
1776,0:14-cv-61315,0:14-cv-61315-PAS,flsd,8283,Plaintiff,Christian Wolthers,Christian Wolthers an individual
1776,0:14-cv-61315,0:14-cv-61315-PAS,flsd,8281,Plaintiff,"Viking Surfboards, Inc.","Viking Surfboards, Inc. a Florida corporation"
1777,0:14-cv-61618,0:14-cv-61618-WJZ,flsd,8290,Defendant,Catdaddy Luxury Toys LLC,Catdaddy Luxury Toys LLC a Florida Limited Liability Company
1777,0:14-cv-61618,0:14-cv-61618-WJZ,flsd,8289,Defendant,"The Flying Jetski, LLC","The Flying Jetski, LLC A Florida Limited Liability Company"
1777,0:14-cv-61618,0:14-cv-61618-WJZ,flsd,8287,Plaintiff,"JLIP, LLC","JLIP, LLC a Delaware Limited Liability Company"
1778,0:14-cv-61629,0:14-cv-61629-PAS,flsd,8291,Plaintiff,"Capella Photonics, Inc.","Capella Photonics, Inc."
1779,0:14-cv-61670,0:14-cv-61670-RLR,flsd,8293,Plaintiff,A.G. Findings & Mfg. Co.,A.G. Findings & Mfg. Co. doing business as Ballistic Case Co.
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8309,Counter Claimant,"USA HYDRO SPORTS, LLC","USA HYDRO SPORTS, LLC a Florida Limited Liability Company"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8315,Counter Claimant,"JET PACK FLIGHT, LLC","JET PACK FLIGHT, LLC a Florida Limited Liability Company"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8314,Counter Claimant,Keith Douglas Paul,Keith Douglas Paul individually
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8311,Counter Claimant,"JET PACK FLIGHT, LLC","JET PACK FLIGHT, LLC"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8310,Counter Claimant,Keith Douglas Paul,Keith Douglas Paul individually
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8313,Counter Claimant,"USA HYDRO SPORTS, LLC","USA HYDRO SPORTS, LLC a Florida Limited Liability Company"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8318,Counter Claimant,Frazier Samuel Grandison,Frazier Samuel Grandison individually
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8312,Counter Defendant,"JLIP, LLC","JLIP, LLC a Delaware Limited Liability Company"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8319,Counter Defendant,"JLIP, LLC","JLIP, LLC a Delaware Limited Liability Company"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8316,Counter Defendant,"JLIP, LLC","JLIP, LLC a Delaware Limited Liability Company"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8299,Defendant,"JETPACK ENTERPRISES, LLC","JETPACK ENTERPRISES, LLC a California Limited Liability Company TERMINATED: 12/17/2014"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8297,Defendant,Shaw Kaake,Shaw Kaake
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8306,Defendant,"LAKE ROCKET RIDES, INC.","LAKE ROCKET RIDES, INC."
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8298,Defendant,Dean O'Malley,Dean O'Malley individually TERMINATED: 12/17/2014
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8304,Defendant,"JET PACK FLIGHT, LLC","JET PACK FLIGHT, LLC c/o Keith D. Paul 3961 SW 72 Drive Davie, Fl 33314 a Florida Limited Liability Company"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8305,Defendant,"USA HYDRO SPORTS, LLC","USA HYDRO SPORTS, LLC c/o Keith D. Paul 3961 SW 72 Drive Davie, FL 33314 a Florida Limited Liability Company"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8307,Defendant,"HWY 66 MOTORSPORTS, INC.","HWY 66 MOTORSPORTS, INC."
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8303,Defendant,Keith Douglas Paul,"Keith Douglas Paul 3961 SW 72 Drive Davie, FL 33314 individually"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8300,Defendant,Frazier Samuel Grandison,Frazier Samuel Grandison individually
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8308,Defendant,"JETPACK ENTERPRISES - SAN DIEGO, LLC","JETPACK ENTERPRISES - SAN DIEGO, LLC a California limited liability company TERMINATED: 12/17/2014"
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8296,Defendant,STRATOSPHERIC INDUSTRIES INC.,STRATOSPHERIC INDUSTRIES INC.
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8301,Defendant,LAND & SEA MOTOR SPORTS INC.,LAND & SEA MOTOR SPORTS INC. a Florida Corporation
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8302,Defendant,HYDRO-UNITED LTD.,HYDRO-UNITED LTD. a Cayman Islands entity
1782,0:14-cv-61798,0:14-cv-61798-JIC,flsd,8295,Plaintiff,"JLIP, LLC","JLIP, LLC a Delaware Limited Liability Company"
1783,0:14-cv-61864,0:14-cv-61864-WJZ,flsd,8325,Counter Defendant,ThermoLife International LLC,ThermoLife International LLC
1783,0:14-cv-61864,0:14-cv-61864-WJZ,flsd,8323,Counter Defendant,Vertex Closed Joint Stock Company,Vertex Closed Joint Stock Company doing business as Vertex Pharmaceutical Company
1783,0:14-cv-61864,0:14-cv-61864-WJZ,flsd,8322,Defendant,"Vital Pharmaceuticals, Inc.","Vital Pharmaceuticals, Inc."
1783,0:14-cv-61864,0:14-cv-61864-WJZ,flsd,8321,Plaintiff,Vertex Closed Joint Stock Company,Vertex Closed Joint Stock Company doing business as Vertex Pharmaceutical Company
1783,0:14-cv-61864,0:14-cv-61864-WJZ,flsd,8320,Plaintiff,ThermoLife International LLC,ThermoLife International LLC
1784,0:14-cv-61900,0:14-cv-61900-JIC,flsd,8326,Plaintiff,"Coconut Grove Pads, Inc.","Coconut Grove Pads, Inc."
1785,0:14-cv-62351,0:14-cv-62351-JEM,flsd,8330,Defendant,"International Internet Technologies, LLC","International Internet Technologies, LLC"
1785,0:14-cv-62351,0:14-cv-62351-JEM,flsd,8334,Defendant,Jerry Bass,Jerry Bass
1785,0:14-cv-62351,0:14-cv-62351-JEM,flsd,8329,Defendant,Chase Burns,Chase Burns
1785,0:14-cv-62351,0:14-cv-62351-JEM,flsd,8335,Defendant,John M Hessong,John M Hessong
1785,0:14-cv-62351,0:14-cv-62351-JEM,flsd,8331,Defendant,"Allied Veterans Of The World, Inc. & Affiliates","Allied Veterans Of The World, Inc. & Affiliates"
1785,0:14-cv-62351,0:14-cv-62351-JEM,flsd,8333,Defendant,Johnny Duncan,Johnny Duncan
1785,0:14-cv-62351,0:14-cv-62351-JEM,flsd,8328,Plaintiff,"Sweepstakes Patent Company, LLC","Sweepstakes Patent Company, LLC a Florida limited liability company"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8351,Counter Claimant,Frontier Florida LLC,Frontier Florida LLC a Delaware limited liability company
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8349,Counter Claimant,"Gateway Systems, LLC","Gateway Systems, LLC a Delaware limited liability company"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8347,Counter Claimant,Bobby Mosley,Bobby Mosley an individual
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8350,Counter Claimant,"Gateway Gaming, LLC","Gateway Gaming, LLC a South Carolina limited liability company"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8348,Counter Claimant,"Enterprise Performance Solutions, LLC","Enterprise Performance Solutions, LLC a South Carolina limited liability company"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8353,Counter Claimant,J. Michael Caldwell,J. Michael Caldwell an individual
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8354,Counter Defendant,"Sweepstakes Patent Company, LLC","Sweepstakes Patent Company, LLC a Florida limited liability company"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8352,Counter Defendant,"Sweepstakes Patent Company, LLC","Sweepstakes Patent Company, LLC a Florida limited liability company"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8337,Defendant,Bobby Mosley,Bobby Mosley an individual
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8343,Defendant,"Enterprise Performance Solutions, LLC","Enterprise Performance Solutions, LLC a South Carolina limited liability company"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8338,Defendant,J. Michael Caldwell,J. Michael Caldwell an individual
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8342,Defendant,"Best Amusement, Inc.","Best Amusement, Inc. a South Carolina corporation TERMINATED: 01/12/2015"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8339,Defendant,"Gateway Systems, LLC","Gateway Systems, LLC a Delaware limited liability company"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8345,Defendant,"Gateway Gaming, LLC","Gateway Gaming, LLC a South Carolina limited liability company"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8344,Defendant,"Frontier Gaming, Inc.","Frontier Gaming, Inc. a South Carolina corporation"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8340,Defendant,Frontier Florida LLC,Frontier Florida LLC a Delaware limited liability company
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8341,Defendant,"Bestco Gaming, Inc.","Bestco Gaming, Inc. a South Carolina corporation TERMINATED: 01/12/2015"
1786,0:14-cv-62354,0:14-cv-62354-DMM,flsd,8336,Plaintiff,"Sweepstakes Patent Company, LLC","Sweepstakes Patent Company, LLC a Florida limited liability company"
1787,0:14-cv-62369,0:14-cv-62369-BB,flsd,1,Defendant,BRP US Inc.,BRP US Inc.
1787,0:14-cv-62369,0:14-cv-62369-BB,flsd,3,Plaintiff,Arctic Cat Inc,Arctic Cat Inc
1789,0:14-cv-62390,0:14-cv-62390-PCH,flsd,2,Defendant,Car Integration Systems Corp.,Car Integration Systems Corp.
1789,0:14-cv-62390,0:14-cv-62390-PCH,flsd,3,Plaintiff,"NAV-TV, Corp.","NAV-TV, Corp."
1790,0:14-cv-62542,0:14-cv-62542-WPD,flsd,8360,Defendant,Winston Trading Corp.,Winston Trading Corp. a Florida Corporation
1790,0:14-cv-62542,0:14-cv-62542-WPD,flsd,8361,Defendant,David Burstyn,David Burstyn an individual
1790,0:14-cv-62542,0:14-cv-62542-WPD,flsd,8358,Plaintiff,"Atmos Nation, LLC","Atmos Nation, LLC a Nevada Limited Liability Company"
1790,0:14-cv-62542,0:14-cv-62542-WPD,flsd,8359,Plaintiff,"Atmos Technology, LLC","Atmos Technology, LLC a Florida Limited Liability Company"
1791,0:14-cv-62620,0:14-cv-62620-BB,flsd,8367,Defendant,Sears Holding Corporation,Sears Holding Corporation a Delaware corporation TERMINATED: 02/17/2015
1791,0:14-cv-62620,0:14-cv-62620-BB,flsd,8365,Defendant,"Pana Depot, Inc.","Pana Depot, Inc."
1791,0:14-cv-62620,0:14-cv-62620-BB,flsd,8363,Plaintiff,"Atmos Nation, LLC","Atmos Nation, LLC a Nevada limited liability company"
1791,0:14-cv-62620,0:14-cv-62620-BB,flsd,8364,Plaintiff,"Atmos Technology, LLC","Atmos Technology, LLC a Florida limited liability company"
1792,0:14-cv-62645,0:14-cv-62645-BB,flsd,8368,Plaintiff,"Hawk Technology Systems, LLC","Hawk Technology Systems, LLC"
1793,0:14-cv-62697,0:14-cv-62697-RNS,flsd,8375,Counter Claimant,"Blacksky Technologies, Inc.","Blacksky Technologies, Inc. a Florida corporation"
1793,0:14-cv-62697,0:14-cv-62697-RNS,flsd,8374,Counter Claimant,"Access Masters, LLC","Access Masters, LLC a Florida limited liability company"
1793,0:14-cv-62697,0:14-cv-62697-RNS,flsd,8378,Counter Defendant,"Gatearm Technologies, Inc.","Gatearm Technologies, Inc. a Florida corporation"
1793,0:14-cv-62697,0:14-cv-62697-RNS,flsd,8376,Counter Defendant,"Gatearm Technologies, Inc.","Gatearm Technologies, Inc. a Florida corporation"
1793,0:14-cv-62697,0:14-cv-62697-RNS,flsd,8371,Defendant,"Access Masters, LLC","Access Masters, LLC a Florida limited liability company"
1793,0:14-cv-62697,0:14-cv-62697-RNS,flsd,8372,Defendant,"Blacksky Technologies, Inc.","Blacksky Technologies, Inc. a Florida corporation"
1793,0:14-cv-62697,0:14-cv-62697-RNS,flsd,8373,Defendant,"Gatearms.com, LLC","Gatearms.com, LLC"
1793,0:14-cv-62697,0:14-cv-62697-RNS,flsd,8370,Plaintiff,"Gatearm Technologies, Inc.","Gatearm Technologies, Inc. a Florida corporation"
1795,0:14-cv-62716,0:14-cv-62716-DPG,flsd,8379,Plaintiff,"Hawk Technology Systems,LLC","Hawk Technology Systems,LLC"
1796,0:15-cv-00141,0:15-cv-00141-ADM-LIB,mnd,8381,Plaintiff,"Hawk Technology Systems, LLC","Hawk Technology Systems, LLC"
1797,0:15-cv-00174,0:15-cv-00174-SRN-BRT,mnd,8386,Defendant,Ivo Kratochvil,Ivo Kratochvil
1797,0:15-cv-00174,0:15-cv-00174-SRN-BRT,mnd,8385,Defendant,"BG Nail Files, Inc.","BG Nail Files, Inc."
1797,0:15-cv-00174,0:15-cv-00174-SRN-BRT,mnd,8384,Plaintiff,Mr. Dalibor Blazek,Mr. Dalibor Blazek
1797,0:15-cv-00174,0:15-cv-00174-SRN-BRT,mnd,8383,Plaintiff,Blazek Glass s.r.o.,Blazek Glass s.r.o.
1798,0:15-cv-00180,0:15-cv-00180-JNE-FLN,mnd,8390,Counter Claimant,"Wright Medical Technology, Inc.","Wright Medical Technology, Inc. a Delaware corporation"
1798,0:15-cv-00180,0:15-cv-00180-JNE-FLN,mnd,8391,Counter Defendant,"Spineology, Inc.","Spineology, Inc."
1798,0:15-cv-00180,0:15-cv-00180-JNE-FLN,mnd,8389,Defendant,"Wright Medical Technology, Inc.","Wright Medical Technology, Inc. a Delaware corporation"
1798,0:15-cv-00180,0:15-cv-00180-JNE-FLN,mnd,527774,Defendant,Wright Medical Technology Inc,Wright Medical Technology Inc
1798,0:15-cv-00180,0:15-cv-00180-JNE-FLN,mnd,8388,Plaintiff,"Spineology, Inc.","Spineology, Inc."
1799,0:15-cv-00184,0:15-cv-00184-JRT-TNL,mnd,8392,Plaintiff,L'Image Home Products Inc.,L'Image Home Products Inc.
1800,0:15-cv-00510,0:15-cv-00510-DWF-FLN,mnd,8398,Counter Claimant,"Bondhus Arms, Inc.","Bondhus Arms, Inc."
1800,0:15-cv-00510,0:15-cv-00510-DWF-FLN,mnd,8399,Counter Claimant,Carl Bondhus,Carl Bondhus
1800,0:15-cv-00510,0:15-cv-00510-DWF-FLN,mnd,8401,Counter Defendant,Laser Aiming Systems Corporation Inc.,Laser Aiming Systems Corporation Inc.
1800,0:15-cv-00510,0:15-cv-00510-DWF-FLN,mnd,8396,Defendant,Carl Bondhus,Carl Bondhus
1800,0:15-cv-00510,0:15-cv-00510-DWF-FLN,mnd,8395,Defendant,Eric Bondhus,Eric Bondhus
1800,0:15-cv-00510,0:15-cv-00510-DWF-FLN,mnd,8397,Defendant,"Bondhus Arms, Inc.","Bondhus Arms, Inc."
1800,0:15-cv-00510,0:15-cv-00510-DWF-FLN,mnd,506024,Defendant,"Auto Launch, Inc.","Auto Launch, Inc."
1800,0:15-cv-00510,0:15-cv-00510-DWF-FLN,mnd,8394,Plaintiff,Laser Aiming Systems Corporation Inc.,Laser Aiming Systems Corporation Inc.
1801,0:15-cv-00543,0:15-cv-00543-PJS-SER,mnd,8405,Counter Defendant,"GEOSYS-INTL, Inc.","GEOSYS-INTL, Inc."
1801,0:15-cv-00543,0:15-cv-00543-PJS-SER,mnd,8403,Defendant,Farmers Edge Precision Consulting Inc.,Farmers Edge Precision Consulting Inc.
1801,0:15-cv-00543,0:15-cv-00543-PJS-SER,mnd,8402,Plaintiff,"GEOSYS-INTL, Inc.","GEOSYS-INTL, Inc."
1802,0:15-cv-00598,0:15-cv-00598-ADM-LIB,mnd,8406,Plaintiff,"DB Industries, LLC","DB Industries, LLC doing business as Capital Safety USA"
1803,0:15-cv-00600,0:15-cv-00600-JNE-JSM,mnd,8411,Counter Defendant,"D B Industries, LLC","D B Industries, LLC"
1803,0:15-cv-00600,0:15-cv-00600-JNE-JSM,mnd,8409,Defendant,"Buckingham Manufacturing Co., Inc.","Buckingham Manufacturing Co., Inc."
1803,0:15-cv-00600,0:15-cv-00600-JNE-JSM,mnd,8408,Plaintiff,"D B Industries, LLC","D B Industries, LLC doing business as Capital Safety USA"
1804,0:15-cv-01148,0:15-cv-01148-JNE-FLN,mnd,8413,Defendant,G.T. Styling Corporation,G.T. Styling Corporation
1804,0:15-cv-01148,0:15-cv-01148-JNE-FLN,mnd,8412,Plaintiff,"Lund, Inc.","Lund, Inc."
1805,0:15-cv-01181,0:15-cv-01181-PJS-BRT,mnd,8422,Counter Defendant,"Rhino, Inc.","Rhino, Inc."
1805,0:15-cv-01181,0:15-cv-01181-PJS-BRT,mnd,8421,Counter Defendant,"Innovative Outdoor Solutions, Inc.","Innovative Outdoor Solutions, Inc."
1805,0:15-cv-01181,0:15-cv-01181-PJS-BRT,mnd,8420,Counter Defendant,"Beavertail Products, LLC","Beavertail Products, LLC"
1805,0:15-cv-01181,0:15-cv-01181-PJS-BRT,mnd,8418,Defendant,"YETI Coolers, LLC","YETI Coolers, LLC"
1805,0:15-cv-01181,0:15-cv-01181-PJS-BRT,mnd,8417,Plaintiff,"Rhino, Inc.","Rhino, Inc."
1805,0:15-cv-01181,0:15-cv-01181-PJS-BRT,mnd,8416,Plaintiff,"Innovative Outdoor Solutions, Inc.","Innovative Outdoor Solutions, Inc."
1805,0:15-cv-01181,0:15-cv-01181-PJS-BRT,mnd,8415,Plaintiff,"Beavertail Products, LLC","Beavertail Products, LLC"
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,477595,Counter Defendant,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,559191,Counter Defendant,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,8426,Counter Defendant,"A.J. Manufacturing, Inc.","A.J. Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,559190,Counter Defendant,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,477596,Counter Defendant,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,477594,Counter Defendant,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,559192,Counter Defendant,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,8424,Defendant,Hayfield Window and Door Company,Hayfield Window and Door Company
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,477593,Plaintiff,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,559188,Plaintiff,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,8423,Plaintiff,"A.J. Manufacturing, Inc.","A.J. Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,477591,Plaintiff,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,477592,Plaintiff,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,559189,Plaintiff,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1806,0:15-cv-01244,0:15-cv-01244-PJS-SER,mnd,559187,Plaintiff,"A&J Manufacturing, Inc.","A&J Manufacturing, Inc."
1807,0:15-cv-01246,0:15-cv-01246-WMW-BRT,mnd,500458,Plaintiff,"Rudolph Technologies, Inc.","Rudolph Technologies, Inc."
1807,0:15-cv-01246,0:15-cv-01246-WMW-BRT,mnd,8427,Plaintiff,"Rudolph Technologies, Inc","Rudolph Technologies, Inc a Delaware corporation"
1808,0:15-cv-01547,0:15-cv-01547-DWF-BRT,mnd,8429,Plaintiff,"Core Distribution, Inc.","Core Distribution, Inc."
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8441,Counter Claimant,"Outfront Media, LLC","Outfront Media, LLC"
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8440,Counter Claimant,"Outfront Media, Inc.","Outfront Media, Inc."
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8439,Counter Claimant,"Outfront Media Citylites, LLC","Outfront Media Citylites, LLC"
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8438,Counter Claimant,"Outfront Media Group, LLC","Outfront Media Group, LLC"
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8442,Counter Defendant,T-Rex Property AB,T-Rex Property AB
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8433,Defendant,"Outfront Media Citylites, LLC","Outfront Media Citylites, LLC"
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8432,Defendant,"Outfront Media, Inc.","Outfront Media, Inc."
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8435,Defendant,"Outfront Media, LLC","Outfront Media, LLC"
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8436,Defendant,"Outfront Media Minnesota, LLC","Outfront Media Minnesota, LLC"
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8434,Defendant,"Outfront Media Group, LLC","Outfront Media Group, LLC"
1809,0:15-cv-01572,0:15-cv-01572-ADM-TNL,mnd,8431,Plaintiff,T-Rex Property AB,T-Rex Property AB
1810,0:15-cv-01576,0:15-cv-01576-SRN-TNL,mnd,8443,Plaintiff,"Nifty Home Products, Inc.","Nifty Home Products, Inc."
1811,0:15-cv-01591,0:15-cv-01591-DWF-TNL,mnd,8446,Plaintiff,3M Innovative Properties Company,3M Innovative Properties Company
1811,0:15-cv-01591,0:15-cv-01591-DWF-TNL,mnd,8445,Plaintiff,3M Company,3M Company
1812,0:15-cv-01599,0:15-cv-01599-JNE-KMM,mnd,8451,Counter Defendant,Minute Key Inc.,Minute Key Inc.
1812,0:15-cv-01599,0:15-cv-01599-JNE-KMM,mnd,8449,Defendant,"Keyme, Inc.","Keyme, Inc."
1812,0:15-cv-01599,0:15-cv-01599-JNE-KMM,mnd,8448,Plaintiff,Minute Key Inc.,Minute Key Inc.
1813,0:15-cv-01606,0:15-cv-01606-DWF-TNL,mnd,8452,Plaintiff,The Toro Company,The Toro Company a Delaware Corporation
1814,0:15-cv-01883,0:15-cv-01883-JRT-SER,mnd,8454,Plaintiff,Imation Corporation,Imation Corporation
1815,0:15-cv-01914,0:15-cv-01914-DWF-LIB,mnd,8456,Plaintiff,"Hawk Technology Systems, LLC","Hawk Technology Systems, LLC"
1816,0:15-cv-01917,0:15-cv-01917-SRN-HB,mnd,8458,Plaintiff,Hydreon Corporation,Hydreon Corporation a Minnesota corporation
1817,0:15-cv-02060,0:15-cv-02060-PJS-BRT,mnd,8460,Plaintiff,Allan Block Corporation,Allan Block Corporation A Minnesota corporation
1818,0:15-cv-02066,0:15-cv-02066-PJS-HB,mnd,8465,Defendant,GN Hearing Care Corporation,GN Hearing Care Corporation
1818,0:15-cv-02066,0:15-cv-02066-PJS-HB,mnd,8462,Plaintiff,Oticon A/S,Oticon A/S
1818,0:15-cv-02066,0:15-cv-02066-PJS-HB,mnd,8463,Plaintiff,"Oticon, Inc","Oticon, Inc"
1819,0:15-cv-02103,0:15-cv-02103-JNE-JJK,mnd,8472,Counter Defendant,"Core Distribution, Inc.","Core Distribution, Inc."
1819,0:15-cv-02103,0:15-cv-02103-JNE-JJK,mnd,8469,Defendant,John Does,John Does
1819,0:15-cv-02103,0:15-cv-02103-JNE-JJK,mnd,8470,Defendant,One Big Outlet,One Big Outlet
1819,0:15-cv-02103,0:15-cv-02103-JNE-JJK,mnd,8468,Defendant,"Crosslinks Enterprise, Inc.","Crosslinks Enterprise, Inc."
1819,0:15-cv-02103,0:15-cv-02103-JNE-JJK,mnd,8467,Defendant,"Sky Billiards, Inc.","Sky Billiards, Inc. doing business as Best Choice Products"
1819,0:15-cv-02103,0:15-cv-02103-JNE-JJK,mnd,8466,Plaintiff,"Core Distribution, Inc.","Core Distribution, Inc."
1820,0:15-cv-02554,0:15-cv-02554-ADM-JSM,mnd,8473,Plaintiff,Who-Rae Pty Ltd.,Who-Rae Pty Ltd.
1821,0:15-cv-02562,0:15-cv-02562-SRN-DTS,mnd,521585,Counter Defendant,"Proto Labs, Inc.","Proto Labs, Inc."
1821,0:15-cv-02562,0:15-cv-02562-SRN-DTS,mnd,8476,Defendant,"ICO Products, LLC","ICO Products, LLC an Ohio limited liability company"
